usage_id,customer_id,call_minutes,data_used_gb,sms_count,usage_date
11816,3111,34.92,3.21,220,2025-01-31
11817,5652,118.51,89.57,125,2025-01-07
11818,3065,353.45,18.03,190,2024-06-09
11819,3835,154.58,70.73,49,2025-03-10
11820,9886,270.37,32.27,75,2024-07-05
11821,370,432.65,67.64,290,2025-01-31
11822,3574,145.63,76.49,371,2024-12-18
11823,76,95.88,51.47,218,2024-06-15
11824,1036,210.48,58.73,407,2025-01-03
11825,4860,429.4,27.52,342,2025-02-17
11826,1341,320.91,30.27,255,2025-03-19
11827,4628,143.3,76.72,372,2024-08-08
11828,1213,37.98,30.57,162,2024-06-24
11829,4912,22.9,51.87,296,2024-05-04
11830,7141,217.09,97.59,357,2025-02-23
11831,1762,24.34,54.75,164,2024-06-17
11832,4230,256.71,96.04,11,2025-01-05
11833,1266,295.04,13.34,137,2025-03-02
11834,6253,456.84,68.68,93,2025-02-12
11835,8256,20.35,6.94,244,2024-06-30
11836,363,193.56,76.03,489,2025-01-09
11837,6762,303.7,13.19,400,2025-03-02
11838,7560,220.24,68.81,199,2024-10-04
11839,9902,385.31,21.41,221,2024-11-25
11840,466,353.26,64.09,85,2024-11-22
11841,2645,155.38,87.66,373,2024-11-22
11842,542,398.76,38.2,486,2024-07-06
11843,9433,370.91,38.97,384,2024-08-19
11844,679,404.68,13.43,272,2024-07-28
11845,457,109.05,54.63,87,2024-11-20
11846,291,67.62,84.78,253,2024-08-09
11847,160,444.98,34.75,109,2025-04-06
11848,9183,183.0,41.2,375,2024-06-06
11849,7901,464.74,94.51,107,2025-02-18
11850,5665,471.59,44.86,31,2025-03-17
11851,7384,82.29,54.88,301,2024-07-18
11852,2064,358.03,97.92,479,2024-12-06
11853,46,297.2,85.03,229,2024-10-15
11854,5705,330.91,30.93,82,2024-05-06
11855,4705,484.58,99.63,244,2024-07-16
11856,1972,273.61,60.27,46,2024-07-08
11857,6099,123.42,17.57,303,2024-09-21
11858,6116,20.46,57.21,213,2024-11-28
11859,6661,339.96,70.06,75,2024-12-25
11860,5063,314.77,2.13,72,2024-12-02
11861,7681,191.1,70.23,99,2025-04-07
11862,1018,378.1,76.62,26,2025-04-05
11863,2143,25.91,41.2,295,2024-07-14
11864,7903,450.75,60.02,77,2024-10-02
11865,346,341.23,32.3,245,2024-07-02
11866,7578,99.28,49.84,437,2025-03-21
11867,4856,252.34,18.48,297,2024-12-22
11868,7150,146.74,60.04,232,2024-08-16
11869,3065,57.42,19.58,338,2024-12-04
11870,5099,467.88,69.43,450,2025-03-22
11871,4919,115.44,91.23,17,2024-09-13
11872,29,179.0,41.35,214,2024-11-14
11873,6099,105.02,78.66,102,2024-12-19
11874,7130,155.18,15.03,31,2025-03-10
11875,6819,26.65,86.6,175,2025-02-12
11876,4981,59.92,4.44,202,2024-05-08
11877,163,398.01,10.73,15,2024-11-03
11878,4,490.98,23.82,75,2025-04-22
11879,7733,111.9,0.85,106,2024-06-04
11880,4634,176.16,53.81,86,2025-02-06
11881,7217,298.42,82.8,414,2024-11-11
11882,6985,445.6,61.94,156,2024-12-30
11883,5866,394.68,40.13,206,2025-02-01
11884,8216,198.19,36.74,147,2024-08-24
11885,5469,56.03,84.89,245,2025-02-08
11886,1703,357.83,85.59,212,2024-11-02
11887,4063,416.65,71.36,97,2024-11-14
11888,7774,166.33,90.41,360,2024-09-28
11889,444,450.68,77.44,219,2025-03-16
11890,854,438.08,99.04,22,2024-10-07
11891,5720,47.18,58.24,450,2024-07-27
11892,4550,272.06,54.71,89,2025-02-20
11893,9186,323.63,62.88,227,2024-09-21
11894,3184,382.33,51.17,379,2025-02-12
11895,7736,433.43,37.94,22,2025-03-12
11896,3495,155.54,95.77,315,2024-11-23
11897,9531,15.43,3.31,145,2025-02-15
11898,2287,41.82,2.0,159,2025-02-07
11899,9430,329.05,59.03,229,2024-11-06
11900,1363,45.44,27.61,396,2024-11-13
11901,6790,275.27,87.01,356,2025-01-19
11902,9153,102.75,53.46,231,2024-08-30
11903,6436,122.95,56.1,309,2025-04-27
11904,7313,97.36,32.31,307,2024-05-16
11905,1884,331.51,3.59,187,2024-07-22
11906,3164,396.55,83.88,175,2025-01-14
11907,7141,216.54,30.49,483,2024-11-12
11908,8176,83.71,22.53,185,2024-12-01
11909,5905,12.13,60.29,196,2024-11-20
11910,9489,448.87,83.05,466,2024-12-17
11911,6360,316.22,33.55,250,2025-04-02
11912,9672,176.54,58.92,294,2024-10-06
11913,5769,208.87,95.39,202,2024-08-23
11914,9869,467.62,97.3,156,2024-06-30
11915,3832,18.86,21.82,25,2024-07-30
11916,6505,484.71,52.96,0,2024-06-23
11917,4948,335.78,82.94,223,2025-03-16
11918,3825,172.17,87.16,226,2025-01-19
11919,686,285.33,41.75,3,2024-05-27
11920,7999,167.16,75.24,265,2024-05-28
11921,8019,14.52,19.18,285,2024-10-03
11922,6971,356.65,55.01,273,2024-12-15
11923,9101,185.85,14.7,267,2024-08-21
11924,5599,37.99,57.74,192,2025-03-01
11925,4604,121.33,89.31,363,2025-02-24
11926,780,256.43,79.45,150,2024-05-29
11927,3497,361.03,89.64,205,2024-07-31
11928,8047,59.65,9.88,179,2025-03-11
11929,1323,358.26,17.12,489,2024-05-13
11930,1695,0.49,16.75,135,2024-06-06
11931,3362,390.62,65.57,172,2024-10-11
11932,4096,440.94,80.6,95,2024-12-28
11933,393,284.38,87.47,247,2024-10-22
11934,242,96.54,34.7,60,2024-06-13
11935,2203,225.93,86.19,179,2024-05-31
11936,476,12.62,12.23,493,2025-01-09
11937,8059,21.1,48.88,456,2025-04-20
11938,8754,100.89,77.5,464,2024-08-25
11939,5489,431.07,74.56,80,2025-02-10
11940,9591,215.44,62.07,125,2025-04-02
11941,6751,150.12,10.96,374,2025-03-07
11942,8438,57.4,70.55,5,2025-04-10
11943,3878,422.41,79.29,483,2024-11-18
11944,9150,149.81,78.61,452,2025-02-24
11945,1389,236.82,23.21,128,2024-12-10
11946,1479,50.89,25.33,357,2025-04-11
11947,4974,243.05,23.26,411,2024-09-03
11948,2099,472.05,43.87,122,2024-10-06
11949,2983,421.89,73.67,275,2024-07-01
11950,1676,89.8,12.14,68,2025-04-18
11951,6945,191.1,57.02,218,2024-07-14
11952,7054,71.97,72.39,307,2025-03-23
11953,9526,234.56,63.09,144,2024-09-06
11954,7545,302.23,21.9,25,2024-06-26
11955,9603,498.06,51.24,116,2025-04-10
11956,6330,389.91,60.48,108,2025-04-23
11957,5024,463.8,4.28,219,2024-07-13
11958,7124,437.84,4.92,413,2025-01-16
11959,6643,244.9,21.75,386,2025-04-18
11960,2416,141.33,25.7,62,2024-09-17
11961,9091,473.34,31.67,212,2024-12-15
11962,4076,458.67,75.4,150,2024-07-31
11963,1175,21.99,12.54,46,2025-03-23
11964,3209,364.69,11.3,354,2024-10-02
11965,2432,468.73,22.07,14,2024-12-18
11966,5271,282.16,28.49,166,2024-07-07
11967,9343,428.07,27.19,200,2025-04-28
11968,6549,358.7,55.47,415,2024-08-25
11969,6134,441.82,21.14,317,2024-09-26
11970,5346,213.23,43.5,434,2024-06-20
11971,6226,191.13,91.87,10,2025-02-07
11972,6007,22.67,48.5,426,2025-02-07
11973,8465,398.66,82.85,232,2024-06-14
11974,4539,190.1,44.84,65,2024-06-07
11975,7541,121.57,56.93,177,2024-10-06
11976,9782,220.41,63.77,484,2024-11-11
11977,8134,298.55,2.29,25,2024-05-27
11978,1524,232.37,43.45,68,2024-07-08
11979,6252,146.34,79.69,16,2024-12-12
11980,8752,279.6,39.21,38,2024-06-04
11981,4593,133.99,23.52,252,2024-07-26
11982,6633,61.68,11.54,369,2024-07-17
11983,7941,126.97,2.89,273,2024-11-09
11984,9187,137.97,17.96,29,2024-07-12
11985,6729,342.9,9.37,9,2025-01-25
11986,6978,108.47,96.61,259,2024-04-30
11987,8632,256.1,61.21,468,2024-07-14
11988,1862,277.86,18.9,162,2025-03-08
11989,4789,461.74,2.35,80,2024-12-31
11990,3331,296.32,37.95,237,2025-04-18
11991,2248,141.99,50.07,376,2024-05-08
11992,6958,278.52,89.49,181,2025-04-29
11993,392,385.51,34.92,305,2024-07-04
11994,5740,221.59,80.47,145,2024-10-26
11995,827,288.59,37.46,457,2025-04-25
11996,2695,348.32,84.15,452,2024-09-22
11997,9727,370.5,28.09,103,2024-07-14
11998,5177,233.77,91.19,56,2024-08-30
11999,1384,458.52,41.96,420,2025-01-18
12000,7984,44.17,36.37,13,2024-11-03
12001,707,162.39,14.47,347,2024-11-08
12002,1171,238.46,10.54,328,2024-12-19
12003,5541,15.9,71.28,248,2025-02-06
12004,6350,57.97,80.21,116,2024-10-21
12005,8315,279.17,31.8,474,2024-11-07
12006,9724,411.4,30.28,472,2025-03-24
12007,3882,293.56,36.26,66,2025-01-12
12008,2020,279.33,27.28,8,2024-11-11
12009,8107,221.68,28.77,466,2025-01-27
12010,5372,44.11,44.04,138,2025-02-03
12011,915,322.15,82.13,161,2025-01-18
12012,2134,93.67,10.37,229,2025-04-25
12013,423,274.39,18.88,137,2024-08-10
12014,3295,170.36,72.79,55,2024-09-25
12015,1900,145.47,20.62,70,2024-12-06
12016,7310,474.79,41.73,403,2024-07-25
12017,4455,402.38,89.0,374,2024-06-19
12018,2293,343.39,48.77,196,2024-06-15
12019,1575,384.18,34.83,460,2024-12-15
12020,576,150.04,79.5,221,2025-01-20
12021,3385,464.17,52.17,467,2025-04-20
12022,7097,81.75,46.78,474,2024-05-01
12023,3595,338.98,95.44,433,2024-12-06
12024,8909,414.35,28.0,347,2025-03-13
12025,4331,127.96,76.84,70,2024-09-02
12026,692,271.53,65.52,165,2025-01-20
12027,297,432.72,42.97,422,2024-07-19
12028,2021,422.12,42.79,153,2024-05-17
12029,4654,274.8,78.33,149,2024-11-30
12030,8394,222.5,93.15,239,2024-08-11
12031,547,455.53,60.42,238,2024-07-15
12032,8827,193.39,67.52,55,2024-11-06
12033,5399,406.57,38.76,388,2024-05-11
12034,9955,133.52,90.89,312,2025-04-28
12035,9985,134.39,12.29,361,2024-10-11
12036,3713,318.61,97.23,117,2024-06-22
12037,8211,61.07,7.9,99,2025-03-30
12038,1788,423.93,39.57,276,2025-01-24
12039,445,166.51,82.03,31,2025-04-23
12040,9898,308.47,92.4,373,2025-01-11
12041,9195,300.51,50.65,154,2025-04-12
12042,6675,490.21,66.0,178,2024-05-01
12043,5852,450.76,54.27,449,2024-12-08
12044,9511,468.97,10.17,390,2025-03-28
12045,6153,266.76,75.92,160,2024-09-18
12046,5676,143.51,27.38,258,2025-02-11
12047,9397,479.62,49.74,83,2024-12-05
12048,9675,488.62,94.47,48,2024-07-20
12049,1834,386.62,4.05,24,2024-09-24
12050,5213,80.28,6.24,100,2024-05-25
12051,1072,54.72,68.82,496,2024-11-23
12052,8435,223.42,13.83,26,2024-06-01
12053,9213,362.23,87.43,185,2024-10-21
12054,7380,195.74,32.18,464,2024-08-01
12055,9713,84.41,80.64,496,2025-03-08
12056,4602,286.54,27.32,188,2025-03-17
12057,2810,491.03,82.39,334,2025-02-03
12058,289,408.34,41.95,345,2025-04-20
12059,3210,385.17,71.2,39,2024-10-11
12060,6494,374.66,83.59,125,2024-12-13
12061,2207,433.47,77.69,39,2024-12-07
12062,5048,84.55,2.21,127,2024-07-04
12063,3542,48.08,55.01,312,2024-12-04
12064,287,431.36,99.97,446,2024-12-26
12065,3586,249.76,38.61,20,2025-02-20
12066,8127,196.1,16.24,481,2024-07-27
12067,13,202.43,70.43,339,2024-05-10
12068,1322,94.25,76.56,183,2025-01-29
12069,3239,160.77,91.23,285,2025-03-31
12070,325,425.32,32.23,76,2025-03-31
12071,6163,320.07,85.91,160,2025-02-10
12072,7043,492.02,32.98,346,2024-08-30
12073,4060,90.57,25.77,293,2025-03-04
12074,1676,239.92,11.69,116,2024-08-07
12075,5434,255.16,83.08,269,2025-03-26
12076,8024,411.03,13.24,384,2025-04-10
12077,7097,79.07,70.29,242,2025-01-03
12078,1803,195.39,3.0,180,2024-09-07
12079,407,365.53,43.75,62,2025-03-23
12080,3277,491.09,51.78,370,2024-08-14
12081,3774,497.23,80.9,251,2024-08-31
12082,5231,169.94,41.07,500,2024-09-08
12083,4281,430.52,94.37,103,2024-09-04
12084,2992,435.47,44.76,186,2024-12-14
12085,4264,65.59,45.67,8,2024-12-16
12086,5755,344.57,8.4,173,2024-12-21
12087,3008,365.05,60.44,112,2024-04-30
12088,7572,331.93,73.51,83,2024-10-07
12089,7262,260.14,8.65,327,2024-08-04
12090,1730,52.16,9.7,366,2024-07-10
12091,7164,19.06,54.49,382,2024-09-03
12092,6527,315.17,51.05,96,2024-11-13
12093,4262,88.81,1.59,84,2025-01-08
12094,3946,446.52,3.44,382,2024-05-18
12095,9710,374.58,24.61,491,2024-10-17
12096,5697,404.33,93.03,11,2025-03-09
12097,3234,79.69,17.58,280,2024-12-03
12098,993,58.09,51.52,262,2025-02-12
12099,6922,230.79,15.94,137,2025-03-11
12100,6339,456.09,31.27,78,2024-12-31
12101,5587,305.48,87.71,35,2024-10-28
12102,2827,220.16,59.62,300,2025-04-24
12103,9067,369.52,61.03,467,2024-10-26
12104,6970,329.06,38.22,325,2025-02-10
12105,7078,312.32,10.88,368,2024-07-26
12106,4175,260.12,34.31,227,2024-07-28
12107,6684,215.71,34.15,449,2024-07-08
12108,4931,414.39,73.15,21,2024-08-22
12109,3273,102.3,45.94,372,2024-10-04
12110,1611,498.03,15.98,219,2025-01-23
12111,2651,159.29,76.34,414,2024-12-22
12112,9650,356.88,34.53,393,2024-09-09
12113,8451,459.52,70.08,358,2024-06-19
12114,6886,30.6,58.81,412,2024-07-24
12115,3697,276.68,3.92,321,2025-04-03
12116,9785,297.68,18.67,94,2024-05-16
12117,2205,334.02,25.92,105,2024-07-24
12118,9875,225.07,75.72,229,2024-12-04
12119,5203,192.53,83.92,242,2024-09-30
12120,7271,424.69,36.01,120,2024-12-21
12121,8430,322.39,54.6,430,2024-12-18
12122,4757,424.21,8.89,25,2024-09-22
12123,8742,303.24,75.41,57,2024-12-09
12124,7111,266.57,31.5,341,2024-07-22
12125,714,95.9,6.07,264,2024-08-24
12126,9598,247.3,71.24,10,2024-05-06
12127,1656,4.65,5.8,457,2025-04-08
12128,327,445.05,14.92,80,2024-11-15
12129,9732,300.98,81.56,183,2025-02-07
12130,380,101.45,76.67,355,2025-02-13
12131,4367,350.3,51.65,63,2024-06-06
12132,4337,290.99,48.02,219,2025-01-23
12133,3162,301.53,46.61,277,2024-07-12
12134,3660,432.08,75.12,250,2025-04-20
12135,290,257.21,46.5,2,2025-04-09
12136,1879,101.96,7.99,259,2024-12-09
12137,4081,486.47,56.85,427,2024-07-24
12138,8780,79.0,50.69,105,2024-11-22
12139,9714,297.84,89.89,303,2025-02-22
12140,6541,280.61,11.08,47,2024-10-20
12141,1627,169.61,35.45,451,2025-01-01
12142,5937,50.06,20.4,263,2024-12-08
12143,2513,180.39,66.85,9,2025-03-22
12144,7208,491.31,42.93,495,2024-07-11
12145,9019,198.33,35.11,349,2025-01-09
12146,7120,298.11,33.37,483,2024-05-24
12147,8853,120.51,38.1,158,2025-03-21
12148,411,469.23,62.73,164,2025-03-13
12149,8171,333.35,16.75,362,2024-11-29
12150,1650,273.23,90.72,380,2024-09-18
12151,2438,357.81,14.18,409,2024-07-27
12152,6157,256.13,75.44,454,2025-03-05
12153,5099,224.81,2.92,330,2024-08-28
12154,1261,285.37,15.98,410,2024-11-26
12155,9700,195.32,7.26,215,2024-09-18
12156,6397,113.11,94.06,109,2024-10-10
12157,2177,334.17,87.48,472,2024-08-08
12158,7966,17.09,0.06,379,2024-11-16
12159,2873,417.26,76.86,490,2024-09-12
12160,1467,198.48,32.38,261,2024-12-14
12161,1800,450.37,79.87,455,2025-03-05
12162,5105,156.72,89.77,459,2024-07-19
12163,6626,321.68,79.49,28,2024-10-01
12164,666,463.16,48.79,128,2024-05-09
12165,6244,320.0,27.6,304,2024-07-20
12166,4928,322.86,48.94,264,2025-02-18
12167,5007,245.18,87.8,492,2025-02-16
12168,8672,56.05,52.7,332,2025-04-23
12169,343,130.29,22.83,330,2024-06-24
12170,2194,239.21,82.04,423,2024-08-02
12171,1601,33.14,46.98,448,2024-07-09
12172,9930,205.45,57.79,410,2024-06-20
12173,365,296.17,77.17,199,2025-04-30
12174,913,499.12,84.72,131,2024-10-13
12175,8833,148.84,57.08,445,2024-08-22
12176,8535,446.31,55.56,58,2024-06-02
12177,1319,425.93,71.09,0,2024-07-09
12178,353,359.38,45.61,255,2025-04-10
12179,9203,131.37,61.11,318,2024-05-24
12180,2497,195.76,51.34,425,2024-10-11
12181,4515,251.92,91.65,466,2024-09-07
12182,6611,258.52,59.13,474,2025-04-25
12183,302,360.8,6.21,7,2024-12-05
12184,7568,10.43,11.14,276,2024-12-20
12185,6292,156.46,3.91,412,2025-02-17
12186,8482,173.45,37.63,428,2025-02-04
12187,9293,427.32,64.38,23,2025-04-08
12188,5071,305.56,99.53,268,2024-05-10
12189,4878,82.8,45.9,340,2024-10-04
12190,582,399.75,2.92,228,2024-05-03
12191,6149,384.5,17.71,82,2024-09-26
12192,8082,197.47,77.51,46,2024-05-19
12193,1463,354.06,73.34,217,2024-09-17
12194,3012,105.52,91.14,279,2025-04-24
12195,1322,61.62,51.34,27,2025-03-19
12196,6444,158.58,83.06,271,2025-02-17
12197,5594,149.72,27.27,40,2025-03-20
12198,6500,351.37,77.23,275,2024-07-09
12199,7958,99.27,90.44,33,2025-03-26
12200,747,80.83,91.19,35,2025-02-18
12201,8117,436.04,57.16,426,2024-06-06
12202,2560,34.09,79.84,471,2024-09-13
12203,4921,456.24,50.74,440,2024-10-18
12204,6138,217.74,66.13,296,2024-10-30
12205,4620,76.05,89.37,260,2025-01-31
12206,5888,253.62,98.39,446,2024-06-28
12207,7141,26.2,2.3,187,2024-12-03
12208,4343,103.16,62.32,442,2024-11-23
12209,308,464.97,53.03,342,2024-08-30
12210,4779,254.43,34.07,139,2025-01-10
12211,6837,274.29,12.26,3,2024-07-04
12212,5413,304.7,64.42,230,2024-07-06
12213,2174,43.54,97.9,322,2024-10-14
12214,4496,178.65,15.25,488,2025-04-03
12215,7490,49.77,53.25,461,2024-06-25
12216,7868,158.48,0.59,23,2024-12-29
12217,5732,241.51,34.73,139,2024-12-25
12218,9335,51.38,72.69,105,2025-01-13
12219,3500,65.34,85.18,60,2024-05-03
12220,5628,78.09,13.5,433,2025-02-01
12221,7531,208.14,72.69,95,2024-09-22
12222,9246,210.05,70.3,316,2024-12-31
12223,1922,37.54,67.45,456,2024-06-30
12224,4270,377.69,34.96,323,2025-02-24
12225,3084,444.38,65.22,252,2025-01-24
12226,5119,206.69,69.31,169,2025-02-08
12227,7995,238.22,4.59,318,2024-09-04
12228,4182,39.46,65.65,87,2025-02-15
12229,2674,467.37,16.26,303,2024-10-01
12230,8346,125.69,19.51,181,2024-06-17
12231,557,267.78,33.68,363,2024-06-06
12232,9220,22.63,89.51,136,2024-05-17
12233,882,239.88,58.87,290,2024-12-28
12234,375,101.14,60.88,260,2025-04-27
12235,1419,270.43,32.02,436,2025-01-10
12236,9086,157.88,8.12,447,2025-03-20
12237,9679,187.96,70.47,178,2025-02-07
12238,989,491.29,67.27,306,2024-11-09
12239,7844,466.13,52.46,34,2025-03-26
12240,6076,339.64,92.65,17,2024-07-22
12241,309,208.63,55.66,68,2024-05-23
12242,4898,427.35,74.11,162,2024-09-27
12243,185,323.5,83.14,3,2025-01-11
12244,5042,287.6,74.55,286,2025-02-07
12245,5122,172.63,31.5,500,2024-11-16
12246,9023,112.63,67.3,458,2024-08-18
12247,8261,361.31,85.88,397,2024-12-13
12248,4517,146.38,34.52,63,2025-04-28
12249,9847,354.07,15.76,361,2024-08-13
12250,756,26.12,61.47,252,2025-02-26
12251,9291,432.7,11.79,441,2024-06-17
12252,2381,193.61,99.04,231,2025-01-14
12253,6967,261.36,80.5,216,2024-05-13
12254,5649,130.88,70.01,257,2025-04-10
12255,3925,49.08,95.89,324,2024-07-27
12256,3538,254.46,55.7,256,2024-09-15
12257,9307,306.2,22.69,432,2024-08-17
12258,1889,159.9,99.57,437,2024-05-09
12259,7917,323.83,12.52,148,2024-12-25
12260,7685,157.47,64.17,226,2025-02-13
12261,3825,49.96,25.38,464,2024-09-02
12262,5508,48.02,37.54,285,2024-10-22
12263,8014,183.02,13.27,350,2025-03-17
12264,7759,202.26,50.47,185,2024-08-26
12265,928,33.04,91.83,239,2024-09-12
12266,6684,456.61,66.47,71,2025-04-20
12267,6238,11.0,24.13,462,2024-07-01
12268,29,245.01,23.84,443,2024-11-24
12269,4351,372.81,3.91,184,2024-10-24
12270,3613,20.89,29.16,13,2024-05-20
12271,8840,294.34,5.11,378,2025-01-16
12272,5094,38.81,19.61,136,2024-12-10
12273,4050,208.0,34.94,236,2025-02-10
12274,3687,148.03,8.44,468,2025-01-24
12275,3420,383.04,28.97,249,2024-08-01
12276,3227,16.95,7.84,91,2024-08-26
12277,492,164.14,10.11,494,2024-06-27
12278,2380,490.11,94.0,125,2025-02-19
12279,8095,254.39,15.1,416,2025-02-10
12280,186,0.46,1.39,417,2025-04-25
12281,98,155.51,76.71,106,2024-10-12
12282,7233,76.45,18.83,159,2024-06-03
12283,5416,45.57,76.6,283,2024-10-03
12284,4243,123.9,88.33,277,2024-11-10
12285,998,188.38,13.46,60,2024-08-21
12286,9110,93.17,14.58,397,2024-07-30
12287,3103,197.88,55.39,66,2024-06-04
12288,4456,228.78,42.15,253,2024-06-18
12289,993,260.31,67.42,495,2025-03-26
12290,3565,145.9,11.82,183,2024-12-15
12291,2769,409.15,6.77,120,2024-11-09
12292,5149,246.31,67.06,106,2025-01-22
12293,1729,451.37,32.53,126,2024-07-08
12294,5711,115.87,71.27,339,2024-10-13
12295,4431,427.49,72.8,311,2024-11-09
12296,8444,465.88,12.77,314,2024-06-09
12297,858,175.11,58.94,475,2024-10-03
12298,8358,100.22,23.24,20,2025-02-21
12299,8296,245.23,3.34,195,2024-07-29
12300,3198,1.66,82.16,117,2024-07-14
12301,4332,276.16,30.57,85,2025-01-13
12302,2414,99.89,2.12,312,2024-08-17
12303,294,121.8,9.87,28,2025-01-29
12304,1356,221.64,91.81,406,2025-01-26
12305,6777,144.29,37.51,146,2025-02-06
12306,6004,34.56,55.09,205,2024-12-20
12307,4999,431.91,58.23,156,2024-08-14
12308,2616,206.12,29.1,5,2025-01-30
12309,9730,151.39,13.23,340,2024-08-27
12310,6251,180.01,40.7,425,2025-02-06
12311,1264,279.87,51.54,76,2025-03-31
12312,8444,497.31,77.22,178,2025-03-13
12313,5146,173.77,35.4,76,2024-08-25
12314,3688,84.04,37.97,3,2024-10-12
12315,3401,496.44,10.3,41,2024-09-14
12316,1176,382.92,44.83,286,2025-04-14
12317,3725,49.83,49.52,116,2025-01-19
12318,2640,350.63,17.91,46,2024-07-10
12319,5091,359.24,88.35,481,2024-05-22
12320,4627,457.34,88.37,181,2024-05-19
12321,2250,364.8,94.07,484,2024-07-14
12322,4720,328.38,49.55,8,2024-11-13
12323,2183,140.86,84.68,427,2024-11-05
12324,2140,476.7,87.67,192,2024-08-26
12325,6388,355.96,29.45,395,2025-04-19
12326,5969,372.15,36.86,159,2024-07-20
12327,878,152.98,75.49,142,2025-02-19
12328,5458,78.7,97.9,227,2024-06-03
12329,649,115.81,75.62,435,2024-11-27
12330,50,293.29,56.85,379,2025-03-17
12331,6805,238.39,6.59,98,2024-12-16
12332,660,241.71,77.95,268,2024-10-15
12333,6851,0.18,44.3,84,2024-08-27
12334,3103,299.13,73.21,415,2024-11-29
12335,7107,385.01,71.82,264,2024-09-07
12336,8324,198.52,1.01,467,2025-03-14
12337,7698,124.06,16.43,31,2025-03-09
12338,8076,170.22,90.07,43,2024-11-04
12339,8160,478.56,31.22,27,2024-10-16
12340,1395,257.88,59.94,196,2024-05-22
12341,7525,483.53,78.55,254,2025-04-04
12342,9086,483.39,75.41,343,2025-04-07
12343,6076,213.62,16.21,297,2024-06-19
12344,8831,361.33,54.48,315,2025-02-28
12345,9974,424.71,12.85,337,2024-08-14
12346,6695,444.06,25.21,337,2024-09-20
12347,3561,75.8,83.07,483,2024-05-19
12348,7703,428.21,85.7,407,2025-02-06
12349,1600,275.68,2.48,346,2024-07-21
12350,1835,268.3,98.07,257,2025-04-02
12351,7647,339.99,92.85,338,2024-12-20
12352,3698,244.68,49.12,365,2024-07-01
12353,366,340.2,10.52,415,2024-09-06
12354,2354,295.59,32.28,158,2024-12-02
12355,5881,466.28,75.41,151,2025-03-24
12356,6000,373.75,8.27,376,2025-02-10
12357,9666,450.54,66.86,50,2025-03-06
12358,488,282.87,59.51,47,2025-04-07
12359,3242,101.28,17.68,427,2024-10-16
12360,2494,221.12,31.45,14,2025-01-29
12361,6196,93.33,50.98,183,2025-02-15
12362,5855,192.64,69.09,486,2025-02-28
12363,9772,376.44,84.63,496,2024-06-07
12364,3029,152.25,0.11,489,2024-09-11
12365,8364,130.91,18.65,315,2024-10-05
12366,1575,418.68,16.58,463,2025-03-10
12367,4637,419.76,83.9,249,2024-05-22
12368,1897,269.74,9.02,1,2024-05-12
12369,3036,445.57,79.57,419,2024-05-31
12370,1833,21.05,98.82,76,2024-06-06
12371,7384,288.4,55.02,360,2025-02-18
12372,7149,406.34,28.24,117,2024-12-16
12373,2304,331.31,5.99,445,2024-05-20
12374,6713,223.32,12.72,359,2024-12-10
12375,4720,307.9,72.75,135,2024-06-16
12376,3462,255.93,99.69,203,2024-06-21
12377,779,247.93,78.8,150,2025-04-18
12378,5466,256.72,59.09,325,2024-12-11
12379,5588,364.53,58.45,82,2025-04-24
12380,3721,468.26,67.25,288,2024-06-06
12381,2148,424.83,93.19,252,2025-03-17
12382,1565,136.96,34.37,9,2024-04-30
12383,6516,349.43,12.92,183,2025-01-21
12384,6658,99.42,49.77,105,2024-12-28
12385,295,320.39,21.21,295,2025-03-07
12386,3894,495.09,67.65,365,2024-08-22
